"invoice_id","branch","customer_type","gender","product_line","unit_price","quantity","tax_5_percentage","total","date","time","payment","cogs","gross_margin_percentage","gross_income","city","rating","time_of_day","day_name"
"186-79-9562","B","Normal","Male","Health and beauty","71.77","7.00","25.12","527.51","2019-03-29","14:06:00","Cash","502.39","4.761904762","25.119500000","Mandalay","8.90","Afternoon","Friday"
"728-88-7867","C","Member","Female","Home and lifestyle","75.53","4.00","15.11","317.23","2019-03-19","15:52:00","Ewallet","302.12","4.761904762","15.106000000","Naypyitaw","8.30","Afternoon","Tuesday"
"857-16-3520","A","Member","Female","Fashion accessories","71.46","7.00","25.01","525.23","2019-03-28","16:06:00","Ewallet","500.22","4.761904762","25.011000000","Yangon","4.50","Evening","Thursday"
"776-68-1096","B","Normal","Male","Home and lifestyle","44.12","3.00","6.62","138.98","2019-03-18","13:45:00","Credit card","132.36","4.761904762","6.618000000","Mandalay","7.90","Afternoon","Monday"
"174-64-0215","B","Normal","Male","Sports and travel","69.74","10.00","34.87","732.27","2019-03-05","17:49:00","Credit card","697.40","4.761904762","34.870000000","Mandalay","8.90","Evening","Tuesday"
"210-74-9613","C","Normal","Male","Fashion accessories","97.26","4.00","19.45","408.49","2019-03-16","15:33:00","Ewallet","389.04","4.761904762","19.452000000","Naypyitaw","6.80","Afternoon","Saturday"
"299-29-0180","B","Member","Female","Home and lifestyle","52.18","7.00","18.26","383.52","2019-03-09","10:54:00","Cash","365.26","4.761904762","18.263000000","Mandalay","9.30","Morning","Saturday"
"247-11-2470","A","Member","Female","Fashion accessories","22.32","4.00","4.46","93.74","2019-03-01","16:23:00","Credit card","89.28","4.761904762","4.464000000","Yangon","4.40","Evening","Friday"
"238-45-6950","B","Member","Male","Food and beverages","53.72","1.00","2.69","56.41","2019-03-01","20:03:00","Ewallet","53.72","4.761904762","2.686000000","Mandalay","6.40","Evening","Friday"
"607-65-2441","C","Member","Male","Health and beauty","81.95","10.00","40.98","860.48","2019-03-10","12:39:00","Credit card","819.50","4.761904762","40.975000000","Naypyitaw","6.00","Afternoon","Sunday"
"386-27-7606","C","Member","Female","Home and lifestyle","81.20","7.00","28.42","596.82","2019-03-23","15:59:00","Credit card","568.40","4.761904762","28.420000000","Naypyitaw","8.10","Afternoon","Saturday"
"805-86-0265","A","Normal","Male","Home and lifestyle","93.96","9.00","42.28","887.92","2019-03-20","11:32:00","Cash","845.64","4.761904762","42.282000000","Yangon","9.80","Morning","Wednesday"
"733-29-1227","C","Normal","Male","Home and lifestyle","55.61","7.00","19.46","408.73","2019-03-23","12:41:00","Cash","389.27","4.761904762","19.463500000","Naypyitaw","8.50","Afternoon","Saturday"
"487-79-6868","B","Member","Female","Home and lifestyle","12.29","9.00","5.53","116.14","2019-03-26","19:28:00","Credit card","110.61","4.761904762","5.530500000","Mandalay","8.00","Evening","Tuesday"
"210-30-7976","B","Member","Female","Fashion accessories","22.32","4.00","4.46","93.74","2019-03-14","11:16:00","Ewallet","89.28","4.761904762","4.464000000","Mandalay","4.10","Morning","Thursday"
"652-43-6591","A","Normal","Female","Fashion accessories","97.29","8.00","38.92","817.24","2019-03-09","13:18:00","Credit card","778.32","4.761904762","38.916000000","Yangon","6.20","Afternoon","Saturday"
"156-95-3964","A","Normal","Female","Food and beverages","55.39","4.00","11.08","232.64","2019-03-25","15:19:00","Ewallet","221.56","4.761904762","11.078000000","Yangon","8.00","Afternoon","Monday"
"587-73-4862","A","Member","Female","Health and beauty","10.69","5.00","2.67","56.12","2019-03-26","11:07:00","Ewallet","53.45","4.761904762","2.672500000","Yangon","7.60","Morning","Tuesday"
"593-14-4239","B","Normal","Female","Home and lifestyle","95.46","8.00","38.18","801.86","2019-03-05","19:40:00","Ewallet","763.68","4.761904762","38.184000000","Mandalay","4.70","Evening","Tuesday"
"711-31-1234","B","Normal","Female","Electronic accessories","95.64","4.00","19.13","401.69","2019-03-16","18:51:00","Cash","382.56","4.761904762","19.128000000","Mandalay","7.90","Evening","Saturday"
"102-77-2261","C","Member","Male","Health and beauty","65.31","7.00","22.86","480.03","2019-03-05","18:02:00","Credit card","457.17","4.761904762","22.858500000","Naypyitaw","4.20","Evening","Tuesday"
"102-06-2002","C","Member","Male","Sports and travel","25.25","5.00","6.31","132.56","2019-03-20","17:52:00","Cash","126.25","4.761904762","6.312500000","Naypyitaw","6.10","Evening","Wednesday"
"468-99-7231","C","Normal","Female","Home and lifestyle","44.01","8.00","17.60","369.68","2019-03-03","17:36:00","Cash","352.08","4.761904762","17.604000000","Naypyitaw","8.80","Evening","Sunday"
"651-96-5970","A","Normal","Male","Fashion accessories","46.41","1.00","2.32","48.73","2019-03-03","20:06:00","Credit card","46.41","4.761904762","2.320500000","Yangon","4.00","Evening","Sunday"
"605-83-1050","B","Normal","Male","Fashion accessories","27.18","2.00","2.72","57.08","2019-03-15","16:26:00","Ewallet","54.36","4.761904762","2.718000000","Mandalay","4.30","Evening","Friday"
"359-94-5395","B","Normal","Male","Health and beauty","92.78","1.00","4.64","97.42","2019-03-15","10:50:00","Credit card","92.78","4.761904762","4.639000000","Mandalay","9.80","Morning","Friday"
"324-41-6833","C","Member","Female","Electronic accessories","30.20","8.00","12.08","253.68","2019-03-03","19:30:00","Ewallet","241.60","4.761904762","12.080000000","Naypyitaw","5.10","Evening","Sunday"
"474-33-8305","C","Member","Male","Fashion accessories","67.39","7.00","23.59","495.32","2019-03-23","13:23:00","Ewallet","471.73","4.761904762","23.586500000","Naypyitaw","6.90","Afternoon","Saturday"
"759-29-9521","A","Member","Female","Fashion accessories","48.96","9.00","22.03","462.67","2019-03-04","11:27:00","Cash","440.64","4.761904762","22.032000000","Yangon","8.00","Morning","Monday"
"220-68-6701","A","Normal","Female","Home and lifestyle","77.47","4.00","15.49","325.37","2019-03-17","16:36:00","Cash","309.88","4.761904762","15.494000000","Yangon","4.20","Evening","Sunday"
"565-91-4567","B","Normal","Male","Health and beauty","10.75","8.00","4.30","90.30","2019-03-15","14:38:00","Ewallet","86.00","4.761904762","4.300000000","Mandalay","6.20","Afternoon","Friday"
"674-56-6360","A","Normal","Male","Electronic accessories","95.15","1.00","4.76","99.91","2019-03-22","14:00:00","Cash","95.15","4.761904762","4.757500000","Yangon","6.00","Afternoon","Friday"
"499-27-7781","B","Normal","Female","Food and beverages","53.21","8.00","21.28","446.96","2019-03-14","16:45:00","Ewallet","425.68","4.761904762","21.284000000","Mandalay","5.00","Evening","Thursday"
"366-43-6862","B","Normal","Male","Electronic accessories","52.89","4.00","10.58","222.14","2019-03-25","16:32:00","Ewallet","211.56","4.761904762","10.578000000","Mandalay","6.70","Evening","Monday"
"276-75-6884","A","Normal","Female","Health and beauty","68.71","3.00","10.31","216.44","2019-03-04","10:05:00","Cash","206.13","4.761904762","10.306500000","Yangon","8.70","Morning","Monday"
"760-53-9233","A","Member","Male","Fashion accessories","41.28","3.00","6.19","130.03","2019-03-26","18:37:00","Credit card","123.84","4.761904762","6.192000000","Yangon","8.50","Evening","Tuesday"
"538-22-0304","C","Normal","Male","Electronic accessories","64.95","10.00","32.48","681.98","2019-03-24","18:27:00","Cash","649.50","4.761904762","32.475000000","Naypyitaw","5.20","Evening","Sunday"
"427-45-9297","B","Member","Female","Home and lifestyle","40.73","7.00","14.26","299.37","2019-03-12","11:01:00","Ewallet","285.11","4.761904762","14.255500000","Mandalay","5.40","Morning","Tuesday"
"807-34-3742","A","Normal","Male","Fashion accessories","52.38","1.00","2.62","55.00","2019-03-26","19:44:00","Cash","52.38","4.761904762","2.619000000","Yangon","5.80","Evening","Tuesday"
"860-73-6466","A","Member","Female","Sports and travel","39.47","2.00","3.95","82.89","2019-03-02","16:16:00","Credit card","78.94","4.761904762","3.947000000","Yangon","5.00","Evening","Saturday"
"748-45-2862","A","Member","Female","Home and lifestyle","28.31","4.00","5.66","118.90","2019-03-07","18:35:00","Cash","113.24","4.761904762","5.662000000","Yangon","8.20","Evening","Thursday"
"152-03-4217","B","Normal","Female","Home and lifestyle","11.28","9.00","5.08","106.60","2019-03-17","11:55:00","Credit card","101.52","4.761904762","5.076000000","Mandalay","4.30","Morning","Sunday"
"361-59-0574","B","Member","Male","Sports and travel","90.53","8.00","36.21","760.45","2019-03-15","14:48:00","Credit card","724.24","4.761904762","36.212000000","Mandalay","6.50","Afternoon","Friday"
"584-66-4073","C","Normal","Male","Fashion accessories","56.50","1.00","2.83","59.33","2019-03-13","15:45:00","Ewallet","56.50","4.761904762","2.825000000","Naypyitaw","9.60","Afternoon","Wednesday"
"737-88-5876","A","Member","Male","Home and lifestyle","23.29","4.00","4.66","97.82","2019-03-19","11:52:00","Credit card","93.16","4.761904762","4.658000000","Yangon","5.90","Morning","Tuesday"
"154-87-7367","C","Normal","Male","Home and lifestyle","65.26","8.00","26.10","548.18","2019-03-15","14:04:00","Ewallet","522.08","4.761904762","26.104000000","Naypyitaw","6.30","Afternoon","Friday"
"448-61-3783","A","Normal","Female","Electronic accessories","90.02","8.00","36.01","756.17","2019-03-21","16:08:00","Credit card","720.16","4.761904762","36.008000000","Yangon","4.50","Evening","Thursday"
"115-38-7388","C","Member","Female","Fashion accessories","10.18","8.00","4.07","85.51","2019-03-30","12:51:00","Credit card","81.44","4.761904762","4.072000000","Naypyitaw","9.50","Afternoon","Saturday"
"291-55-6563","A","Member","Female","Home and lifestyle","34.42","6.00","10.33","216.85","2019-03-30","12:45:00","Ewallet","206.52","4.761904762","10.326000000","Yangon","7.50","Afternoon","Saturday"
"548-48-3156","A","Member","Female","Food and beverages","83.34","2.00","8.33","175.01","2019-03-19","13:37:00","Cash","166.68","4.761904762","8.334000000","Yangon","7.60","Afternoon","Tuesday"
"884-80-6021","A","Member","Female","Electronic accessories","73.47","10.00","36.74","771.44","2019-03-23","13:14:00","Ewallet","734.70","4.761904762","36.735000000","Yangon","9.50","Afternoon","Saturday"
"137-74-8729","C","Normal","Female","Fashion accessories","12.19","8.00","4.88","102.40","2019-03-13","12:47:00","Ewallet","97.52","4.761904762","4.876000000","Naypyitaw","6.80","Afternoon","Wednesday"
"880-46-5796","A","Member","Male","Sports and travel","76.92","10.00","38.46","807.66","2019-03-17","19:53:00","Ewallet","769.20","4.761904762","38.460000000","Yangon","5.60","Evening","Sunday"
"607-76-6216","C","Member","Female","Fashion accessories","92.49","5.00","23.12","485.57","2019-03-02","16:35:00","Credit card","462.45","4.761904762","23.122500000","Naypyitaw","8.60","Evening","Saturday"
"715-20-1673","B","Normal","Male","Electronic accessories","28.38","5.00","7.10","149.00","2019-03-06","20:57:00","Cash","141.90","4.761904762","7.095000000","Mandalay","9.40","Evening","Wednesday"
"725-54-0677","C","Member","Male","Health and beauty","85.60","7.00","29.96","629.16","2019-03-02","13:50:00","Cash","599.20","4.761904762","29.960000000","Naypyitaw","5.30","Afternoon","Saturday"
"595-94-9924","A","Member","Female","Health and beauty","27.73","5.00","6.93","145.58","2019-03-26","20:21:00","Credit card","138.65","4.761904762","6.932500000","Yangon","4.20","Evening","Tuesday"
"118-62-1812","C","Member","Female","Home and lifestyle","78.38","4.00","15.68","329.20","2019-03-24","17:56:00","Cash","313.52","4.761904762","15.676000000","Naypyitaw","7.90","Evening","Sunday"
"851-98-3555","B","Normal","Female","Health and beauty","82.88","5.00","20.72","435.12","2019-03-24","14:08:00","Credit card","414.40","4.761904762","20.720000000","Mandalay","6.60","Afternoon","Sunday"
"186-71-5196","A","Member","Female","Food and beverages","79.54","2.00","7.95","167.03","2019-03-27","16:30:00","Ewallet","159.08","4.761904762","7.954000000","Yangon","6.20","Evening","Wednesday"
"313-66-9943","B","Member","Female","Food and beverages","29.15","3.00","4.37","91.82","2019-03-27","20:29:00","Credit card","87.45","4.761904762","4.372500000","Mandalay","7.30","Evening","Wednesday"
"722-13-2115","C","Member","Male","Sports and travel","42.85","1.00","2.14","44.99","2019-03-14","15:36:00","Credit card","42.85","4.761904762","2.142500000","Naypyitaw","9.30","Afternoon","Thursday"
"749-81-8133","A","Normal","Female","Fashion accessories","94.67","4.00","18.93","397.61","2019-03-11","12:04:00","Cash","378.68","4.761904762","18.934000000","Yangon","6.80","Afternoon","Monday"
"636-98-3364","B","Member","Female","Electronic accessories","26.26","3.00","3.94","82.72","2019-03-02","12:36:00","Ewallet","78.78","4.761904762","3.939000000","Mandalay","6.30","Afternoon","Saturday"
"246-55-6923","C","Member","Female","Home and lifestyle","35.79","9.00","16.11","338.22","2019-03-10","15:06:00","Credit card","322.11","4.761904762","16.105500000","Naypyitaw","5.10","Afternoon","Sunday"
"457-12-0244","C","Member","Female","Sports and travel","35.22","6.00","10.57","221.89","2019-03-14","13:49:00","Ewallet","211.32","4.761904762","10.566000000","Naypyitaw","6.50","Afternoon","Thursday"
"825-94-5922","B","Normal","Male","Sports and travel","25.31","2.00","2.53","53.15","2019-03-02","19:26:00","Ewallet","50.62","4.761904762","2.531000000","Mandalay","7.20","Evening","Saturday"
"641-62-7288","B","Normal","Male","Home and lifestyle","99.92","6.00","29.98","629.50","2019-03-24","13:33:00","Ewallet","599.52","4.761904762","29.976000000","Mandalay","7.10","Afternoon","Sunday"
"361-85-2571","A","Normal","Female","Sports and travel","89.48","5.00","22.37","469.77","2019-03-30","10:18:00","Cash","447.40","4.761904762","22.370000000","Yangon","7.40","Morning","Saturday"
"500-02-2261","C","Normal","Female","Food and beverages","57.29","6.00","17.19","360.93","2019-03-21","17:04:00","Ewallet","343.74","4.761904762","17.187000000","Naypyitaw","5.90","Evening","Thursday"
"720-72-2436","A","Normal","Male","Food and beverages","66.52","4.00","13.30","279.38","2019-03-02","18:14:00","Ewallet","266.08","4.761904762","13.304000000","Yangon","6.90","Evening","Saturday"
"702-83-5291","C","Member","Male","Fashion accessories","99.82","9.00","44.92","943.30","2019-03-27","10:43:00","Cash","898.38","4.761904762","44.919000000","Naypyitaw","6.60","Morning","Wednesday"
"333-23-2632","A","Member","Male","Health and beauty","10.08","7.00","3.53","74.09","2019-03-28","20:14:00","Cash","70.56","4.761904762","3.528000000","Yangon","4.20","Evening","Thursday"
"859-97-6048","C","Member","Male","Electronic accessories","84.25","2.00","8.43","176.93","2019-03-26","14:13:00","Credit card","168.50","4.761904762","8.425000000","Naypyitaw","5.30","Afternoon","Tuesday"
"256-58-3609","C","Member","Male","Fashion accessories","91.98","1.00","4.60","96.58","2019-03-18","15:29:00","Cash","91.98","4.761904762","4.599000000","Naypyitaw","9.80","Afternoon","Monday"
"593-08-5916","A","Normal","Female","Fashion accessories","15.50","1.00","0.78","16.28","2019-03-19","15:23:00","Credit card","15.50","4.761904762","0.775000000","Yangon","7.40","Afternoon","Tuesday"
"364-34-2972","C","Member","Male","Electronic accessories","96.82","3.00","14.52","304.98","2019-03-30","20:37:00","Cash","290.46","4.761904762","14.523000000","Naypyitaw","6.70","Evening","Saturday"
"172-42-8274","B","Normal","Female","Electronic accessories","38.27","2.00","3.83","80.37","2019-03-02","18:18:00","Credit card","76.54","4.761904762","3.827000000","Mandalay","5.80","Evening","Saturday"
"558-60-5016","A","Normal","Female","Home and lifestyle","33.30","9.00","14.99","314.69","2019-03-04","15:27:00","Ewallet","299.70","4.761904762","14.985000000","Yangon","7.20","Afternoon","Monday"
"605-03-2706","A","Normal","Female","Health and beauty","15.80","3.00","2.37","49.77","2019-03-25","18:02:00","Cash","47.40","4.761904762","2.370000000","Yangon","9.50","Evening","Monday"
